hour_bin,transactions,fraud,total_amount,fraud_rate,baseline_rate,baseline_std,effective_std,rate_lift,z_score,volume_confidence,risk_score,severity,alert
1010,107,0,12631.07,0.0,0.041271379102665866,0.05292684014295246,0.05292684014295246,0.0,-0.7797816569285859,0.6777098589665534,13.554197179331071,LOW,False
1011,114,1,14781.534,0.008771929824561403,0.04042678450807127,0.05343582879331319,0.05343582879331319,0.21698311976333595,-0.5923900760658001,0.6867999053273037,13.735998106546074,LOW,False
1012,74,0,7911.632,0.0,0.038948623766985525,0.05381486384017417,0.05381486384017417,0.0,-0.7237521567026503,0.6249299984510739,4.374509989157517,LOW,False
1013,49,5,5663.04,0.10204081632653061,0.03736634528597286,0.05439983628585044,0.05439983628585044,2.730821426221639,1.1888725308053876,0.566241403898243,9.333413393393073,LOW,False
1014,28,5,2432.692,0.17857142857142858,0.04161804596624497,0.055332028133128694,0.055332028133128694,4.290721114495908,2.4751195144279583,0.4873954768329804,18.503559139004935,LOW,False
1015,18,1,1811.97,0.05555555555555555,0.04905852215672116,0.061188616997967564,0.061188616997967564,1.1324343480645245,0.10618042566724789,0.4261895338914151,3.3309669009092824,LOW,False
1016,12,2,1038.85,0.16666666666666666,0.051373336971535975,0.060296351312420796,0.060296351312420796,3.2442250492509443,1.9121112171074393,0.3712607321280216,12.480402454024924,LOW,False
1017,11,2,1317.3,0.18181818181818182,0.04790111474931375,0.049856576179165404,0.049856576179165404,3.795698341671404,2.6860462015606834,0.35967503973766723,17.232885556879094,LOW,False
1018,18,0,3045.7,0.0,0.055476872325071334,0.055729334996651225,0.055729334996651225,0.0,-0.9954698423802283,0.4261895338914151,2.9833267372399055,LOW,False
1019,29,0,6181.084,0.0,0.055476872325071334,0.055729334996651225,0.055729334996651225,0.0,-0.9954698423802283,0.4923025190943706,3.4461176336605943,LOW,False
1020,56,1,5489.02,0.017857142857142856,0.053933662448528125,0.056765326157655595,0.056765326157655595,0.3310945714874252,-0.6355379601129949,0.5852069435058582,4.096448604541007,LOW,False
1021,85,0,11705.642,0.0,0.053105383023550584,0.057155635281093305,0.057155635281093305,0.0,-0.9291364318212291,0.6447395281114626,4.513176696780238,LOW,False
1022,131,3,19586.896,0.022900763358778626,0.051062899363419866,0.05817477386218291,0.05817477386218291,0.44848145413349044,-0.4840953240550251,0.7067557148222219,14.135114296444437,LOW,False
1023,148,6,31494.963,0.04054054054054054,0.051025034344638814,0.05819357660470688,0.05819357660470688,0.794522552728083,-0.1801658261240168,0.7242906233880599,14.4858124677612,LOW,False
1024,181,2,37503.64,0.011049723756906077,0.05247475993229544,0.05744514169422823,0.05744514169422823,0.21057216404920714,-0.721123404932806,0.7532481399770573,15.06496279954115,LOW,False
1025,214,4,34401.527,0.018691588785046728,0.05164650529501876,0.05791073284568715,0.05791073284568715,0.36191391224392305,-0.5690640558423934,0.777367007468166,15.54734014936332,LOW,False
1026,203,10,36292.277,0.04926108374384237,0.05202468046875467,0.05765338616405169,0.05765338616405169,0.946879121601293,-0.047934681877115394,0.769765343208684,15.39530686417368,LOW,False
1027,214,2,32263.193,0.009345794392523364,0.05132764863659245,0.057578282674372906,0.057578282674372906,0.18208109353874766,-0.7291265437959038,0.777367007468166,15.54734014936332,LOW,False
1028,190,8,22753.922,0.042105263157894736,0.04772981590693482,0.05738292637129959,0.05738292637129959,0.882158507378134,-0.09801787926684126,0.7602344555305266,15.204689110610534,LOW,False
1029,231,8,36314.344,0.03463203463203463,0.04850149746933138,0.057168238589913135,0.057168238589913135,0.7140405232628801,-0.2426078392372211,0.7883819220178166,15.767638440356336,LOW,False
1030,253,6,39085.64,0.023715415019762844,0.04543999440782832,0.05578812376480771,0.05578812376480771,0.5219062046292241,-0.3894122605673608,0.801495268524697,16.029905370493942,LOW,False
1031,213,10,28246.861,0.046948356807511735,0.04470229843601863,0.05596038062043544,0.05596038062043544,1.050244807315844,0.040136581391887347,0.776692209584216,15.910680246553149,LOW,False
1032,198,2,24371.123,0.010101010101010102,0.04438950307197518,0.05592446353491511,0.05592446353491511,0.2275540252079835,-0.6131215357936848,0.7661734992494772,15.323469984989547,LOW,False
1033,182,7,20312.484,0.038461538461538464,0.043242278134427665,0.056349851180665676,0.056349851180665676,0.8894429276360678,-0.08484032473415888,0.7540412591337875,15.08082518267575,LOW,False
1034,129,7,12377.706,0.05426356589147287,0.044126451432394076,0.056090020107421784,0.056090020107421784,1.2297287484041135,0.1807293782327858,0.7045458416079491,15.813882445189833,LOW,False
1035,110,18,15057.293,0.16363636363636364,0.04638743334453877,0.05532237797576346,0.05532237797576346,3.5276011591537793,2.119376183416975,0.6816756929067226,46.58272484449998,MEDIUM,True
1036,87,12,9617.3,0.13793103448275862,0.052840118086697196,0.059609636218702744,0.059609636218702744,2.6103468250477575,1.4274691441476006,0.648067120269391,10.633807763281853,LOW,False
1037,57,4,7111.305,0.07017543859649122,0.058587244523478806,0.060928247062274773,0.060928247062274773,1.1977938059259376,0.19019411573039552,0.5877242918945924,4.633278783817733,LOW,False
1038,29,5,3716.046,0.1724137931034483,0.057259520451393826,0.060283945725797,0.060283945725797,3.0110939062056246,1.9101980015680542,0.4923025190943706,12.707355394310595,LOW,False
1039,16,1,941.395,0.0625,0.057002952306894665,0.059755986488320076,0.059755986488320076,1.09643443840435,0.09199158136532128,0.41009030347101677,3.1237725251085364,LOW,False
1040,11,0,2030.0751,0.0,0.05729230415874651,0.05976548566855037,0.05976548566855037,0.0,-0.9586185658471895,0.35967503973766723,2.5177252781636708,LOW,False
1041,12,0,1240.92,0.0,0.050347859714302064,0.05607303269919085,0.05607303269919085,0.0,-0.8978979250934753,0.3712607321280216,2.598825124896151,LOW,False
1042,13,0,1718.8201,0.0,0.04277210213854449,0.04942684793463786,0.04942684793463786,0.0,-0.865361719911947,0.3819874078490358,2.673911854943251,LOW,False
1043,22,0,2372.841,0.0,0.04277210213854449,0.04942684793463786,0.04942684793463786,0.0,-0.865361719911947,0.4538436109089882,3.176905276362918,LOW,False
1044,58,3,7756.759,0.05172413793103448,0.04277210213854449,0.04942684793463786,0.04942684793463786,1.2092961380175604,0.18111686596580426,0.5901986065729019,4.680792608306409,LOW,False
1045,120,1,21829.941,0.008333333333333333,0.04418322693328997,0.04916737121378345,0.04916737121378345,0.1886085266229063,-0.7291399298953485,0.6941613501691095,13.88322700338219,LOW,False
1046,167,2,33175.32,0.011976047904191617,0.04453044915551219,0.048870308772110495,0.048870308772110495,0.2689406491807003,-0.6661386446958332,0.7416624475867031,14.833248951734063,LOW,False
1047,218,15,39485.605,0.06880733944954129,0.04407525267823773,0.049130719898994334,0.049130719898994334,1.5611331817393095,0.5033935350865845,0.7800351730461409,19.80920232396764,LOW,False
1048,278,9,44697.37,0.03237410071942446,0.04525303596611277,0.04938047732175454,0.04938047732175454,0.7154017410824645,-0.2608102623790253,0.8150834646326118,16.30166929265224,LOW,False
1049,254,27,36946.64,0.1062992125984252,0.04614155167288437,0.0489280655635521,0.0489280655635521,2.303763283732246,1.2295123510943375,0.8020640075037752,28.68840916674657,LOW,False
1050,276,8,47641.87,0.028985507246376812,0.04979186933177513,0.05004633802545139,0.05004633802545139,0.5821333409525047,-0.4157419484881613,0.8140421372351528,16.280842744703058,LOW,False
1051,309,10,48571.336,0.032362459546925564,0.048947053644380734,0.05022649599097394,0.05022649599097394,0.6611727803281346,-0.3301961200007968,0.8303337548836532,16.606675097673065,LOW,False
1052,263,5,41180.055,0.019011406844106463,0.0499060813591475,0.049653948613282,0.049653948613282,0.3809436911564242,-0.6221997520410085,0.807084529883834,16.141690597676682,LOW,False
1053,259,6,45204.613,0.023166023166023165,0.04894383734607299,0.05003400683547529,0.05003400683547529,0.4733184895622389,-0.515205873173698,0.8048746566695612,16.097493133391225,LOW,False
1054,301,2,48195.03,0.006644518272425249,0.04846608686832251,0.0502309589426268,0.0502309589426268,0.13709623990229988,-0.8325855105347552,0.8265493854944543,16.53098770988909,LOW,False
1055,237,16,37496.812,0.06751054852320675,0.04775479950385011,0.0507152056627366,0.0507152056627366,1.4136913823240715,0.38954291442166683,0.7920777113200527,18.94423959383159,LOW,False
1056,229,1,31559.953,0.004366812227074236,0.04861155749200407,0.05087442357840374,0.05087442357840374,0.08983074092601365,-0.8696854362731647,0.7871287203889158,15.742574407778317,LOW,False
1057,188,16,25310.729,0.0851063829787234,0.048372632580590075,0.05107621142553924,0.05107621142553924,1.7593911771689072,0.7191948927473826,0.758710821630753,20.869650261381867,LOW,False
1058,145,8,17582.672,0.05517241379310345,0.050316167768806104,0.051567772345464696,0.051567772345464696,1.0965146242180235,0.0941721118330302,0.7213465784933099,15.150791251501373,LOW,False
1059,68,1,6851.585,0.014705882352941176,0.050354036431374045,0.05157113073607957,0.05157113073607957,0.2920497222299818,-0.6912424367979417,0.6128610205234314,4.29002714366402,LOW,False
1060,72,1,5273.461,0.013888888888888888,0.04414859971123145,0.046007608840970604,0.046007608840970604,0.31459409765505064,-0.6577110087798292,0.6210177634316978,4.347124344021885,LOW,False
1061,47,1,4184.418,0.02127659574468085,0.03898017697815354,0.04178802846109176,0.04178802846109176,0.5458311735373939,-0.4236519856388115,0.5603326698608914,3.9223286890262394,LOW,False
1062,25,1,1515.328,0.04,0.036942725192661445,0.041391107965291746,0.041391107965291746,1.0827571542541716,0.07386308213595573,0.47158954718963364,3.5183643602446355,LOW,False
1063,16,0,1591.48,0.0,0.0314254838133511,0.02973105948588832,0.02973105948588832,0.0,-1.056991723697806,0.41009030347101677,2.870632124297117,LOW,False
1064,20,3,1105.55,0.15,0.02882131714668443,0.029627910400081645,0.029627910400081645,5.2044810872655,4.090017865484757,0.44067600240186683,27.103560178308882,LOW,False
1065,8,0,727.9,0.0,0.03507131714668443,0.03793919939881256,0.03793919939881256,0.0,-0.924408466768598,0.31803481922888616,2.226243734602203,LOW,False
1066,12,0,1998.8501,0.0,0.03507131714668443,0.03793919939881256,0.03793919939881256,0.0,-0.924408466768598,0.3712607321280216,2.598825124896151,LOW,False
1067,25,0,3128.557,0.0,0.03507131714668443,0.03793919939881256,0.03793919939881256,0.0,-0.924408466768598,0.47158954718963364,3.3011268303274357,LOW,False
1068,34,8,4099.991,0.23529411764705882,0.03507131714668443,0.03793919939881256,0.03793919939881256,6.709018559609559,5.277465093442142,0.5146148872057391,31.602304210440174,MEDIUM,False
1069,55,3,6881.654,0.05454545454545454,0.04272006630151878,0.055760972110567755,0.055760972110567755,1.2768110929527126,0.21207284945619923,0.5826450379722601,4.805144384806691,LOW,False
1070,117,3,18019.152,0.02564102564102564,0.04464557135202383,0.055318048386054475,0.055318048386054475,0.5743240564411168,-0.3435505457164534,0.690527421634514,13.81054843269028,LOW,False
1071,131,1,14695.486,0.007633587786259542,0.04521494542439192,0.05503677959483213,0.05503677959483213,0.16882886210764908,-0.6828407823785753,0.7067557148222219,14.135114296444437,LOW,False
1072,162,8,19464.777,0.04938271604938271,0.04266603910508851,0.05531251714293432,0.05531251714293432,1.1574244313551278,0.12143140994537434,0.7372891879239116,15.926466993641695,LOW,False
1073,207,16,27612.975,0.07729468599033816,0.043374731410503437,0.055283872398832826,0.055283872398832826,1.78202108639734,0.6135596713473143,0.7725759923744698,21.316677995469448,LOW,False
1074,181,14,23146.123,0.07734806629834254,0.042166209468499805,0.054153995785587765,0.054153995785587765,1.834361382569265,0.6496631747939425,0.7532481399770573,21.322673168810635,LOW,False
1075,194,9,21128.95,0.04639175257731959,0.04418131609566505,0.054540630006732836,0.054540630006732836,1.0500310239031432,0.04052825354935703,0.76323443616078,15.639921402489176,LOW,False
1076,220,4,30337.266,0.01818181818181818,0.044765869971931466,0.05448360231056284,0.05448360231056284,0.4061535762226517,-0.487927572016643,0.7813510355990383,15.627020711980766,LOW,False
1077,242,6,31069.383,0.024793388429752067,0.04473130377766946,0.05450091261293031,0.05450091261293031,0.5542737710705696,-0.36582718328990205,0.7950870480722153,15.901740961444307,LOW,False
1078,194,6,18882.738,0.030927835051546393,0.04479911066365815,0.05447392145659477,0.05447392145659477,0.6903671656284822,-0.2546406655001788,0.76323443616078,15.264688723215603,LOW,False
1079,194,9,27318.996,0.04639175257731959,0.045810915529454876,0.053957493786777944,0.053957493786777944,1.0126790098200777,0.010764715095181916,0.76323443616078,15.359781296866185,LOW,False
1080,123,7,14311.639,0.056910569105691054,0.04493096569837624,0.05376006920485227,0.05376006920485227,1.2666224333510763,0.22283459795534563,0.6977062755269499,15.953793760672069,LOW,False
1081,150,6,13576.154,0.04,0.04712028890165194,0.053102182476139986,0.053102182476139986,0.8488912299219304,-0.1340865585863866,0.7262205704328422,14.524411408656842,LOW,False
1082,140,1,16467.271,0.007142857142857143,0.04524085627753847,0.05249403352798591,0.05249403352798591,0.15788510056127042,-0.7257586543501235,0.7163027272577009,14.326054545154019,LOW,False
1083,95,2,9421.099,0.021052631578947368,0.04323962475044488,0.05301191220899175,0.05301191220899175,0.4868828464736102,-0.41852844477725154,0.6606614849225034,4.624630394457523,LOW,False
1084,58,5,6003.139,0.08620689655172414,0.043504072634861786,0.05287904781735708,0.05287904781735708,1.9815822135843588,0.8075565971678773,0.5901986065729019,6.708043556669255,LOW,False
1085,41,0,3465.609,0.0,0.046517322954146595,0.053177722884887924,0.053177722884887924,0.0,-0.8747520659137873,0.541004817463479,3.787033722244353,LOW,False
1086,18,0,2336.732,0.0,0.045630798131451565,0.05379062454780696,0.05379062454780696,0.0,-0.8483039287059538,0.4261895338914151,2.9833267372399055,LOW,False
1087,19,3,2709.8071,0.15789473684210525,0.043964131464784895,0.05458647580412981,0.05458647580412981,3.591444470330964,2.0871581046215995,0.4336139245415396,14.594155914129056,LOW,False
1088,9,0,1451.751,0.0,0.05054307883320595,0.058436615107160784,0.058436615107160784,0.0,-0.8649213980056903,0.33328510947992757,2.3329957663594927,LOW,False
1089,2,0,93.9,0.0,0.044293078833205955,0.0552727219887926,0.0552727219887926,0.0,-0.801355121287261,0.15901740961444308,1.1131218673011014,LOW,False
1090,2,0,137.95,0.0,0.044293078833205955,0.0552727219887926,0.0552727219887926,0.0,-0.801355121287261,0.15901740961444308,1.1131218673011014,LOW,False
1091,13,7,590.269,0.5384615384615384,0.044293078833205955,0.0552727219887926,0.0552727219887926,12.156787305059966,8.940548644022504,0.3819874078490358,30.673911854943253,MEDIUM,False
1092,14,2,1411.01,0.14285714285714285,0.06672897626910339,0.11428918681362904,0.11428918681362904,2.140856204372613,0.6661012184134391,0.3919737040327585,5.738563464707418,LOW,False
1093,53,3,5668.623,0.05660377358490566,0.06287743565285689,0.10983222090304944,0.10983222090304944,0.9002239515207364,-0.05712041526947802,0.5773810439049414,4.041667307334589,LOW,False
1094,83,0,7481.633,0.0,0.06296319894616735,0.1098262354048753,0.1098262354048753,0.0,-0.5732983445535852,0.6413336325250909,4.489335427675637,LOW,False
1095,90,2,11522.561,0.022222222222222223,0.06189482287779128,0.11032865352858744,0.11032865352858744,0.35903200282354897,-0.3595856505698171,0.6529193249154452,4.5704352744081165,LOW,False
1096,138,3,18698.098,0.021739130434782608,0.06250268264595639,0.11005655402368815,0.11005655402368815,0.34781115808937235,-0.3703873210713102,0.714234922319791,14.284698446395822,LOW,False
1097,153,5,14745.689,0.032679738562091505,0.061350866578681384,0.11034411200804206,0.11034411200804206,0.5326695511330769,-0.2598337826534893,0.7290680829335906,14.581361658671813,LOW,False
1098,184,7,18333.38,0.03804347826086957,0.05949191043583777,0.11043960010382313,0.11043960010382313,0.6394731314251471,-0.19420961462016118,0.7556145777105949,15.112291554211899,LOW,False
1099,191,7,19558.166,0.03664921465968586,0.05785421926760973,0.11045472127587194,0.11045472127587194,0.6334752265891227,-0.19197915999409573,0.7609902999841155,15.219805999682311,LOW,False
1100,170,12,15574.307,0.07058823529411765,0.05744828018770833,0.1105165646840408,0.1105165646840408,1.2287266923130755,0.11889579760260859,0.7442243531203013,16.599937254754092,LOW,False
1101,182,13,22556.504,0.07142857142857142,0.05963188090072081,0.11022434105276746,0.11022434105276746,1.197825229552805,0.1070243688025607,0.7540412591337875,16.564514404321788,LOW,False
1102,196,6,26542.807,0.030612244897959183,0.06157501352567162,0.10999429753916513,0.10999429753916513,0.4971536853206933,-0.2814943076179715,0.7647114273842626,15.29422854768525,LOW,False
1103,176,9,14569.936,0.05113636363636364,0.061561863935938814,0.1099981394385888,0.1099981394385888,0.8306500220587223,-0.0947788785590838,0.7492160161873449,14.9843203237469,LOW,False
1104,162,3,15523.012,0.018518518518518517,0.06175955606339898,0.10997395075840688,0.10997395075840688,0.29984863394271194,-0.3931934539650512,0.7372891879239116,14.745783758478234,LOW,False
1105,165,1,15822.321,0.006060606060606061,0.060159887288933456,0.1103262092975856,0.1103262092975856,0.10074164586609727,-0.4903574732854645,0.7399289671797024,14.798579343594048,LOW,False
1106,129,4,10476.829,0.031007751937984496,0.05874574587479204,0.11081229381741937,0.11081229381741937,0.5278297428391322,-0.25031513184367643,0.7045458416079491,14.090916832158982,LOW,False
1107,85,1,7702.22,0.011764705882352941,0.059740116491255685,0.11043553898616792,0.11043553898616792,0.19693141850627244,-0.43442003406993535,0.6447395281114626,4.513176696780238,LOW,False
1108,61,1,4660.699,0.01639344262295082,0.05935311958723092,0.11059316638464246,0.11059316638464246,0.2762018700442102,-0.38844784328596366,0.5973774604653378,4.181642223257365,LOW,False
1109,62,1,5764.257,0.016129032258064516,0.05644422567353203,0.11077412249786514,0.11077412249786514,0.2857516790353948,-0.36394053508520885,0.5996934120163099,4.19785388411417,LOW,False
1110,38,1,4510.918,0.02631578947368421,0.05711626868428472,0.11046529412755363,0.11046529412755363,0.4607406975260777,-0.2788249418413296,0.5302781417424646,3.7119469921972517,LOW,False
1111,24,0,2031.641,0.0,0.058212759912354896,0.11000334265527315,0.11000334265527315,0.0,-0.5291908273622301,0.46591258883663084,3.2613881218564154,LOW,False
1112,15,0,1722.25,0.0,0.051633812543933844,0.10849371086185121,0.10849371086185121,0.0,-0.4759152593617243,0.4013152602464483,2.8092068217251382,LOW,False
1113,5,2,638.482,0.4,0.051633812543933844,0.10849371086185121,0.10849371086185121,7.746861606619706,3.210934391392077,0.25934622467605517,21.98826153507272,LOW,False
1114,21,5,3145.712,0.23809523809523808,0.0683004792106005,0.1290022994603636,0.1290022994603636,3.485996596906523,1.3162149790733584,0.4474094901461668,11.041048031348733,LOW,False
1115,13,0,1295.353,0.0,0.07822111413123543,0.13262564082051806,0.13262564082051806,0.0,-0.5897887742317631,0.3819874078490358,2.673911854943251,LOW,False
1116,40,2,4489.235,0.05,0.055785216695338,0.09011497982126872,0.09011497982126872,0.8962948064371062,-0.0641981689039072,0.5375168442542968,3.762617909780078,LOW,False
1117,67,4,7254.342,0.05970149253731343,0.051916169076290375,0.08818680770597366,0.08818680770597366,1.1499595135685492,0.0882821780665918,0.610747933594241,4.668879258277128,LOW,False
1118,94,0,13165.819,0.0,0.05204524069930736,0.08819623328870717,0.08819623328870717,0.0,-0.5901072955002415,0.6591458283097306,4.614020798168113,LOW,False
1119,152,0,28729.016,0.0,0.05204524069930736,0.08819623328870717,0.08819623328870717,0.0,-0.5901072955002415,0.7281251226999029,14.562502453998057,LOW,False
1120,174,5,21480.004,0.028735632183908046,0.05111931477338144,0.0886384832858452,0.0886384832858452,0.5621286652862393,-0.2525278159068847,0.7475711816240547,14.951423632481095,LOW,False
1121,189,17,28769.207,0.08994708994708994,0.051410835679595,0.0885491145783225,0.0885491145783225,1.749574554820746,0.4351963817030522,0.7594746433713426,20.81130202858245,LOW,False
1122,224,16,25408.213,0.07142857142857142,0.0537969753206366,0.08879367680346018,0.08879367680346018,1.3277432607102602,0.19856814970013434,0.783947408065517,18.137022616637292,LOW,False
1123,216,11,28861.16,0.05092592592592592,0.055188020869290845,0.08879765768866285,0.08879765768866285,0.9227713754501288,-0.04799783073454966,0.7787072381911495,15.574144763822991,LOW,False
1124,192,7,33010.363,0.036458333333333336,0.05578288383871751,0.08871584772980413,0.08871584772980413,0.6535756279425,-0.21782523641367496,0.7617422179553044,15.23484435910609,LOW,False
1125,216,11,27520.674,0.05092592592592592,0.054360804590351496,0.0887417459918776,0.0887417459918776,0.9368133218352837,-0.03870645800387972,0.7787072381911495,15.574144763822991,LOW,False
1126,232,14,34252.742,0.0603448275862069,0.05350652769440794,0.08866895365420756,0.08866895365420756,1.1278030959298009,0.07712169378322721,0.7890044773171113,16.738612765815734,LOW,False
1127,210,11,24525.084,0.05238095238095238,0.05474538530641826,0.08854279156904242,0.08854279156904242,0.9568103701849611,-0.026703844362329362,0.7746487325761663,15.492974651523328,LOW,False
1128,191,4,21277.184,0.020942408376963352,0.05479724317077612,0.08854095037773403,0.08854095037773403,0.38217996317252934,-0.38236358034763607,0.7609902999841155,15.219805999682311,LOW,False
1129,176,3,23074.36,0.017045454545454544,0.05489823858154466,0.08849914190986467,0.08849914190986467,0.3104918297175526,-0.42771922099134846,0.7492160161873449,14.9843203237469,LOW,False
1130,155,4,15283.316,0.025806451612903226,0.05535594060174668,0.08826367312568875,0.08826367312568875,0.4661911862100838,-0.3347865315639488,0.7309357718656888,14.618715437313776,LOW,False
1131,93,0,8082.85,0.0,0.05513921975486829,0.08833241529973906,0.08833241529973906,0.0,-0.6242240695871832,0.6576141327048699,4.603298928934089,LOW,False
1132,82,3,8804.341,0.036585365853658534,0.05464902367643692,0.08861577460921059,0.08861577460921059,0.6694605574341319,-0.2038424637423513,0.6396001521180903,4.477201064826632,LOW,False
1133,62,5,5695.569,0.08064516129032258,0.05549035381104974,0.08833217811915091,0.08833217811915091,1.453318563527771,0.28477512968537494,0.5996934120163099,5.387815113374568,LOW,False
1134,36,0,3119.277,0.0,0.05817852585406049,0.08806351836818455,0.08806351836818455,0.0,-0.6606427602724437,0.5226582832922795,3.6586079830459566,LOW,False
1135,26,4,2564.657,0.15384615384615385,0.05708203462599032,0.08863944234893915,0.08863944234893915,2.695176422041995,1.091659837380753,0.47705222884332926,8.190215498304335,LOW,False
1136,13,0,2053.822,0.0,0.06349229103624672,0.08988606551966738,0.08988606551966738,0.0,-0.7063641140500736,0.3819874078490358,2.673911854943251,LOW,False
1137,6,0,970.45,0.0,0.06349229103624672,0.08988606551966738,0.08988606551966738,0.0,-0.7063641140500736,0.2816585927874237,1.971610149511966,LOW,False
1138,13,1,844.55,0.07692307692307693,0.046825624369580064,0.055150298977575535,0.055150298977575535,1.6427560328068889,0.5457350750851719,0.3819874078490358,4.361146441061334,LOW,False
1139,20,1,1693.73,0.05,0.040110117654073345,0.037990396248096886,0.037990396248096886,1.246568270659817,0.2603258539695302,0.44067600240186683,3.7319737272950873,LOW,False
1140,46,1,5633.82,0.021739130434782608,0.04219345098740668,0.03705462262480627,0.03705462262480627,0.5152252287036442,-0.5520045571569495,0.5572853176432578,3.900997223502805,LOW,False
1141,76,3,10934.7705,0.039473684210526314,0.041015914755522624,0.037244313925438685,0.037244313925438685,0.9623992161533187,-0.041408483133392696,0.6287392678719785,4.40117487510385,LOW,False
1142,129,7,20513.137,0.05426356589147287,0.04017308940857316,0.03703134647677378,0.03703134647677378,1.3507441595938778,0.3805013272130766,0.7045458416079491,16.721498029113064,LOW,False
1143,137,3,19387.393,0.021897810218978103,0.04243407132071786,0.03611717029771342,0.03611717029771342,0.5160431119954025,-0.5686010540820222,0.7131898355850435,14.263796711700868,LOW,False
1144,203,4,32197.078,0.019704433497536946,0.04334648007984195,0.03526511864161204,0.03526511864161204,0.4545797827468899,-0.6704088201877741,0.769765343208684,15.39530686417368,LOW,False
1145,181,7,38428.566,0.03867403314917127,0.042970180134576486,0.03547536112838267,0.03547536112838267,0.9000202705236446,-0.12110227630545557,0.7532481399770573,15.06496279954115,LOW,False
1146,217,4,41787.914,0.018433179723502304,0.040833802767996544,0.034038096885618645,0.034038096885618645,0.4514196198731041,-0.6581044504270941,0.7793727284850581,15.587454569701165,LOW,False
1147,235,7,36014.336,0.029787234042553193,0.038625661446951995,0.033684174867641165,0.033684174867641165,0.7711773190852048,-0.26239109133973393,0.7908562366961261,15.817124733922524,LOW,False
1148,225,4,32048.87,0.017777777777777778,0.03774488261847813,0.033624878483876554,0.033624878483876554,0.47099835910139004,-0.5938193903146674,0.7845892888688628,15.691785777377257,LOW,False
1149,230,13,26909.896,0.05652173913043478,0.03696652613699665,0.03387126289698133,0.03387126289698133,1.5289978539224163,0.5773393526221584,0.7877566774864215,19.72261745414655,LOW,False
1150,210,2,29912.303,0.009523809523809525,0.037199685020517854,0.0339905825542197,0.0339905825542197,0.2560185528064706,-0.8142218643226095,0.7746487325761663,15.492974651523328,LOW,False
1151,209,11,22550.822,0.05263157894736842,0.035082142601251295,0.0340689288209857,0.0340689288209857,1.5002384416934438,0.5151155892904699,0.7739611118817943,19.231010550336713,LOW,False
1152,185,7,29663.936,0.03783783783783784,0.035092585374851964,0.03407449972981301,0.03407449972981301,1.0782288461696863,0.08056618541002247,0.7563948700797809,15.714613747868267,LOW,False
1153,178,6,25000.963,0.033707865168539325,0.0357965616023884,0.033943725906507884,0.033943725906507884,0.9416509200786001,-0.06153409438910827,0.7508423690723203,15.016847381446407,LOW,False
1154,152,3,15755.386,0.019736842105263157,0.0364908287116836,0.03371314453163187,0.03371314453163187,0.5408713038885805,-0.4969571020199779,0.7281251226999029,14.562502453998057,LOW,False
1155,129,4,14482.6,0.031007751937984496,0.03623792831553193,0.03381937685732988,0.03381937685732988,0.8556712091263305,-0.15465028819458765,0.7045458416079491,14.090916832158982,LOW,False
1156,72,1,8973.046,0.013888888888888888,0.037529917979614615,0.03295607179970266,0.03295607179970266,0.37007511970671003,-0.7173497264603915,0.6210177634316978,4.347124344021885,LOW,False
1157,47,3,6371.509,0.06382978723404255,0.03658423143941588,0.033308116062604864,0.033308116062604864,1.744734950623352,0.817985494688946,0.5603326698608914,5.877257934412539,LOW,False
1158,29,2,3719.001,0.06896551724137931,0.035883590853737546,0.032508244397398904,0.032508244397398904,1.9219235199310059,1.0176472768947424,0.4923025190943706,5.943373709893983,LOW,False
1159,23,4,3392.95,0.17391304347826086,0.038757154072128354,0.03224544586968507,0.03224544586968507,4.4872500998035845,4.1914721834625555,0.46000385479927935,26.336749298228046,LOW,False
1160,7,2,896.06396,0.2857142857142857,0.039593274473466146,0.03545943190958688,0.03545943190958688,7.216232794934911,6.9409180572427,0.3009864451848362,30.106905116293852,MEDIUM,False
1161,8,0,799.33997,0.0,0.05149803637822805,0.060622174307081916,0.060622174307081916,0.0,-0.8494917407179178,0.31803481922888616,2.226243734602203,LOW,False
1162,8,0,657.86,0.0,0.05149803637822805,0.060622174307081916,0.060622174307081916,0.0,-0.8494917407179178,0.31803481922888616,2.226243734602203,LOW,False
1163,36,3,3350.938,0.08333333333333333,0.04829290817309984,0.06124972800229005,0.06124972800229005,1.725581177149976,0.5720911145748006,0.5226582832922795,5.563258573064643,LOW,False
1164,48,3,7576.908,0.0625,0.049681797061988726,0.06166663254064304,0.06166663254064304,1.2580060242591025,0.2078628653763945,0.5633171855748474,4.620486112704077,LOW,False
1165,79,1,12391.929,0.012658227848101266,0.05138016662720612,0.061424424674894625,0.061424424674894625,0.24636408713783065,-0.6303996982316267,0.6342715546647637,4.439900882653346,LOW,False
1166,148,4,23914.516,0.02702702702702703,0.05026285594543841,0.061892523182707375,0.061892523182707375,0.5377137155987624,-0.37542222749295534,0.7242906233880599,14.4858124677612,LOW,False
1167,188,8,24007.469,0.0425531914893617,0.049128000159419837,0.0620654389292103,0.0620654389292103,0.8661698288405196,-0.10593349186746484,0.758710821630753,15.174216432615061,LOW,False
1168,201,9,28652.143,0.04477611940298507,0.04998864104568582,0.061814131744726004,0.061814131744726004,0.895725878246282,-0.08432572771913889,0.7683392835557189,15.36678567111438,LOW,False
